window_start,window_end,model,N,breaches,coverage,kupiec_p,christoffersen_p,band_95pct,status_95pct
2023-05-05,2024-05-02,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-05-08,2024-05-03,HAR,250,25,0.1,0.0,0.5964744172115555,230-244,too_few[230-244]
2023-05-08,2024-05-03,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-05-08,2024-05-03,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-05-09,2024-05-06,HAR,250,25,0.1,0.0,0.5964744172115555,230-244,too_few[230-244]
2023-05-09,2024-05-06,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-05-09,2024-05-06,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-05-10,2024-05-07,HAR,250,25,0.1,0.0,0.5964744172115555,230-244,too_few[230-244]
2023-05-10,2024-05-07,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-05-10,2024-05-07,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-05-11,2024-05-08,HAR,250,25,0.1,0.0,0.5964744172115555,230-244,too_few[230-244]
2023-05-11,2024-05-08,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-05-11,2024-05-08,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-05-12,2024-05-09,HAR,250,25,0.1,0.0,0.5964744172115555,230-244,too_few[230-244]
2023-05-12,2024-05-09,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-05-12,2024-05-09,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-05-15,2024-05-10,HAR,250,25,0.1,0.0,0.5964744172115555,230-244,too_few[230-244]
2023-05-15,2024-05-10,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-05-15,2024-05-10,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-05-16,2024-05-13,HAR,250,25,0.1,0.0,0.5964744172115555,230-244,too_few[230-244]
2023-05-16,2024-05-13,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-05-16,2024-05-13,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-05-17,2024-05-14,HAR,250,25,0.1,0.0,0.5964744172115555,230-244,too_few[230-244]
2023-05-17,2024-05-14,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-05-17,2024-05-14,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-05-18,2024-05-15,HAR,250,25,0.1,0.0,0.5964744172115555,230-244,too_few[230-244]
2023-05-18,2024-05-15,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-05-18,2024-05-15,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-05-19,2024-05-16,HAR,250,25,0.1,0.0,0.5964744172115555,230-244,too_few[230-244]
2023-05-19,2024-05-16,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-05-19,2024-05-16,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-05-22,2024-05-17,HAR,250,25,0.1,0.0,0.5964744172115555,230-244,too_few[230-244]
2023-05-22,2024-05-17,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-05-22,2024-05-17,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-05-23,2024-05-20,HAR,250,25,0.1,0.0,0.5455040112612062,230-244,too_few[230-244]
2023-05-23,2024-05-20,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-05-23,2024-05-20,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-05-24,2024-05-21,HAR,250,24,0.096,0.0,0.4974610114636684,230-244,too_few[230-244]
2023-05-24,2024-05-21,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-05-24,2024-05-21,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-05-25,2024-05-22,HAR,250,24,0.096,0.0,0.4974610114636684,230-244,too_few[230-244]
2023-05-25,2024-05-22,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-05-25,2024-05-22,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-05-26,2024-05-23,HAR,250,25,0.1,0.0,0.5455040112612062,230-244,too_few[230-244]
2023-05-26,2024-05-23,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-05-26,2024-05-23,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-05-30,2024-05-24,HAR,250,25,0.1,0.0,0.5964744172115555,230-244,too_few[230-244]
2023-05-30,2024-05-24,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-05-30,2024-05-24,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-05-31,2024-05-28,HAR,250,25,0.1,0.0,0.5964744172115555,230-244,too_few[230-244]
2023-05-31,2024-05-28,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-05-31,2024-05-28,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-06-01,2024-05-29,HAR,250,25,0.1,0.0,0.5964744172115555,230-244,too_few[230-244]
2023-06-01,2024-05-29,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-06-01,2024-05-29,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-06-02,2024-05-30,HAR,250,26,0.104,0.0,0.6481640404296258,230-244,too_few[230-244]
2023-06-02,2024-05-30,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-06-02,2024-05-30,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-06-05,2024-05-31,HAR,250,26,0.104,0.0,0.7023635530736079,230-244,too_few[230-244]
2023-06-05,2024-05-31,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-06-05,2024-05-31,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-06-06,2024-06-03,HAR,250,26,0.104,0.0,0.7023635530736079,230-244,too_few[230-244]
2023-06-06,2024-06-03,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-06-06,2024-06-03,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-06-07,2024-06-04,HAR,250,26,0.104,0.0,0.7023635530736079,230-244,too_few[230-244]
2023-06-07,2024-06-04,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-06-07,2024-06-04,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-06-08,2024-06-05,HAR,250,26,0.104,0.0,0.7023635530736079,230-244,too_few[230-244]
2023-06-08,2024-06-05,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-06-08,2024-06-05,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-06-09,2024-06-06,HAR,250,26,0.104,0.0,0.7023635530736079,230-244,too_few[230-244]
2023-06-09,2024-06-06,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-06-09,2024-06-06,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-06-12,2024-06-07,HAR,250,26,0.104,0.0,0.7023635530736079,230-244,too_few[230-244]
2023-06-12,2024-06-07,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-06-12,2024-06-07,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-06-13,2024-06-10,HAR,250,26,0.104,0.0,0.7023635530736079,230-244,too_few[230-244]
2023-06-13,2024-06-10,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-06-13,2024-06-10,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-06-14,2024-06-11,HAR,250,26,0.104,0.0,0.7023635530736079,230-244,too_few[230-244]
2023-06-14,2024-06-11,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-06-14,2024-06-11,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-06-15,2024-06-12,HAR,250,26,0.104,0.0,0.7023635530736079,230-244,too_few[230-244]
2023-06-15,2024-06-12,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-06-15,2024-06-12,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-06-16,2024-06-13,HAR,250,26,0.104,0.0,0.7023635530736079,230-244,too_few[230-244]
2023-06-16,2024-06-13,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-06-16,2024-06-13,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-06-20,2024-06-14,HAR,250,26,0.104,0.0,0.7023635530736079,230-244,too_few[230-244]
2023-06-20,2024-06-14,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-06-20,2024-06-14,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-06-21,2024-06-17,HAR,250,26,0.104,0.0,0.7023635530736079,230-244,too_few[230-244]
2023-06-21,2024-06-17,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-06-21,2024-06-17,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-06-22,2024-06-18,HAR,250,26,0.104,0.0,0.7023635530736079,230-244,too_few[230-244]
2023-06-22,2024-06-18,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-06-22,2024-06-18,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-06-23,2024-06-20,HAR,250,26,0.104,0.0,0.6481640404296929,230-244,too_few[230-244]
2023-06-23,2024-06-20,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-06-23,2024-06-20,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-06-26,2024-06-21,HAR,250,25,0.1,0.0,0.5964744172115555,230-244,too_few[230-244]
2023-06-26,2024-06-21,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-06-26,2024-06-21,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-06-27,2024-06-24,HAR,250,25,0.1,0.0,0.5964744172115555,230-244,too_few[230-244]
2023-06-27,2024-06-24,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-06-27,2024-06-24,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-06-28,2024-06-25,HAR,250,25,0.1,0.0,0.5964744172115555,230-244,too_few[230-244]
2023-06-28,2024-06-25,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-06-28,2024-06-25,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-06-29,2024-06-26,HAR,250,25,0.1,0.0,0.5964744172115555,230-244,too_few[230-244]
2023-06-29,2024-06-26,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-06-29,2024-06-26,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-06-30,2024-06-27,HAR,250,25,0.1,0.0,0.5964744172115555,230-244,too_few[230-244]
2023-06-30,2024-06-27,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-06-30,2024-06-27,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-07-03,2024-06-28,HAR,250,25,0.1,0.0,0.5964744172115555,230-244,too_few[230-244]
2023-07-03,2024-06-28,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-07-03,2024-06-28,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-07-05,2024-07-01,HAR,250,25,0.1,0.0,0.5964744172115555,230-244,too_few[230-244]
2023-07-05,2024-07-01,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-07-05,2024-07-01,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-07-06,2024-07-02,HAR,250,25,0.1,0.0,0.5455040112612062,230-244,too_few[230-244]
2023-07-06,2024-07-02,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-07-06,2024-07-02,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-07-07,2024-07-03,HAR,250,24,0.096,0.0,0.4974610114636684,230-244,too_few[230-244]
2023-07-07,2024-07-03,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-07-07,2024-07-03,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-07-10,2024-07-05,HAR,250,24,0.096,0.0,0.4974610114636684,230-244,too_few[230-244]
2023-07-10,2024-07-05,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-07-10,2024-07-05,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-07-11,2024-07-08,HAR,250,24,0.096,0.0,0.4974610114636684,230-244,too_few[230-244]
2023-07-11,2024-07-08,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-07-11,2024-07-08,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-07-12,2024-07-09,HAR,250,24,0.096,0.0,0.4974610114636684,230-244,too_few[230-244]
2023-07-12,2024-07-09,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-07-12,2024-07-09,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-07-13,2024-07-10,HAR,250,24,0.096,0.0,0.4974610114636684,230-244,too_few[230-244]
2023-07-13,2024-07-10,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-07-13,2024-07-10,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-07-14,2024-07-11,HAR,250,25,0.1,0.0,0.5455040112612062,230-244,too_few[230-244]
2023-07-14,2024-07-11,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-07-14,2024-07-11,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-07-17,2024-07-12,HAR,250,25,0.1,0.0,0.5964744172115555,230-244,too_few[230-244]
2023-07-17,2024-07-12,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-07-17,2024-07-12,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-07-18,2024-07-15,HAR,250,25,0.1,0.0,0.5964744172115555,230-244,too_few[230-244]
2023-07-18,2024-07-15,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-07-18,2024-07-15,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-07-19,2024-07-16,HAR,250,25,0.1,0.0,0.5964744172115555,230-244,too_few[230-244]
2023-07-19,2024-07-16,GARCH_t,250,7,0.028,0.0,0.07115047643063588,230-244,too_few[230-244]
2023-07-19,2024-07-16,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-07-20,2024-07-17,HAR,250,26,0.104,0.0,0.5964744172115555,230-244,too_few[230-244]
2023-07-20,2024-07-17,GARCH_t,250,8,0.032,0.0,0.08739267784957139,230-244,too_few[230-244]
2023-07-20,2024-07-17,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-07-21,2024-07-18,HAR,250,25,0.1,0.0,0.5964744172115555,230-244,too_few[230-244]
2023-07-21,2024-07-18,GARCH_t,250,8,0.032,0.0,0.10715216702018004,230-244,too_few[230-244]
2023-07-21,2024-07-18,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-07-24,2024-07-19,HAR,250,25,0.1,0.0,0.5964744172115555,230-244,too_few[230-244]
2023-07-24,2024-07-19,GARCH_t,250,8,0.032,0.0,0.10715216702018004,230-244,too_few[230-244]
2023-07-24,2024-07-19,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-07-25,2024-07-22,HAR,250,25,0.1,0.0,0.5964744172115555,230-244,too_few[230-244]
2023-07-25,2024-07-22,GARCH_t,250,8,0.032,0.0,0.10715216702018004,230-244,too_few[230-244]
2023-07-25,2024-07-22,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-07-26,2024-07-23,HAR,250,25,0.1,0.0,0.5964744172115555,230-244,too_few[230-244]
2023-07-26,2024-07-23,GARCH_t,250,8,0.032,0.0,0.10715216702018004,230-244,too_few[230-244]
2023-07-26,2024-07-23,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-07-27,2024-07-24,HAR,250,26,0.104,0.0,0.6481640404296258,230-244,too_few[230-244]
2023-07-27,2024-07-24,GARCH_t,250,9,0.036,0.0,0.12815229762035807,230-244,too_few[230-244]
2023-07-27,2024-07-24,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-07-28,2024-07-25,HAR,250,26,0.104,0.0,0.7023635530736079,230-244,too_few[230-244]
2023-07-28,2024-07-25,GARCH_t,250,9,0.036,0.0,0.1529754381874927,230-244,too_few[230-244]
2023-07-28,2024-07-25,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-07-31,2024-07-26,HAR,250,26,0.104,0.0,0.7023635530736079,230-244,too_few[230-244]
2023-07-31,2024-07-26,GARCH_t,250,9,0.036,0.0,0.1529754381874927,230-244,too_few[230-244]
2023-07-31,2024-07-26,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-08-01,2024-07-29,HAR,250,26,0.104,0.0,0.7023635530736079,230-244,too_few[230-244]
2023-08-01,2024-07-29,GARCH_t,250,9,0.036,0.0,0.1529754381874927,230-244,too_few[230-244]
2023-08-01,2024-07-29,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-08-02,2024-07-30,HAR,250,26,0.104,0.0,0.6481640404296929,230-244,too_few[230-244]
2023-08-02,2024-07-30,GARCH_t,250,9,0.036,0.0,0.1529754381874927,230-244,too_few[230-244]
2023-08-02,2024-07-30,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-08-03,2024-07-31,HAR,250,25,0.1,0.0,0.5964744172115555,230-244,too_few[230-244]
2023-08-03,2024-07-31,GARCH_t,250,9,0.036,0.0,0.1529754381874927,230-244,too_few[230-244]
2023-08-03,2024-07-31,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-08-04,2024-08-01,HAR,250,26,0.104,0.0,0.6481640404296258,230-244,too_few[230-244]
2023-08-04,2024-08-01,GARCH_t,250,9,0.036,0.0,0.1529754381874927,230-244,too_few[230-244]
2023-08-04,2024-08-01,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-08-07,2024-08-02,HAR,250,27,0.108,0.0,0.36137505770671186,230-244,too_few[230-244]
2023-08-07,2024-08-02,GARCH_t,250,10,0.04,0.0,0.179022732108712,230-244,too_few[230-244]
2023-08-07,2024-08-02,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-08-08,2024-08-05,HAR,250,28,0.112,0.0,0.18553576630805824,230-244,too_few[230-244]
2023-08-08,2024-08-05,GARCH_t,250,11,0.044,0.0,0.031556520588793435,230-244,too_few[230-244]
2023-08-08,2024-08-05,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-08-09,2024-08-06,HAR,250,28,0.112,0.0,0.21356622862881036,230-244,too_few[230-244]
2023-08-09,2024-08-06,GARCH_t,250,11,0.044,0.0,0.040121641262709784,230-244,too_few[230-244]
2023-08-09,2024-08-06,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-08-10,2024-08-07,HAR,250,28,0.112,0.0,0.21356622862881036,230-244,too_few[230-244]
2023-08-10,2024-08-07,GARCH_t,250,11,0.044,0.0,0.040121641262709784,230-244,too_few[230-244]
2023-08-10,2024-08-07,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-08-11,2024-08-08,HAR,250,28,0.112,0.0,0.21356622862881036,230-244,too_few[230-244]
2023-08-11,2024-08-08,GARCH_t,250,11,0.044,0.0,0.040121641262709784,230-244,too_few[230-244]
2023-08-11,2024-08-08,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-08-14,2024-08-09,HAR,250,28,0.112,0.0,0.21356622862881036,230-244,too_few[230-244]
2023-08-14,2024-08-09,GARCH_t,250,11,0.044,0.0,0.040121641262709784,230-244,too_few[230-244]
2023-08-14,2024-08-09,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-08-15,2024-08-12,HAR,250,28,0.112,0.0,0.185535766308062,230-244,too_few[230-244]
2023-08-15,2024-08-12,GARCH_t,250,11,0.044,0.0,0.040121641262709784,230-244,too_few[230-244]
2023-08-15,2024-08-12,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-08-16,2024-08-13,HAR,250,27,0.108,0.0,0.160620988804833,230-244,too_few[230-244]
2023-08-16,2024-08-13,GARCH_t,250,11,0.044,0.0,0.040121641262709784,230-244,too_few[230-244]
2023-08-16,2024-08-13,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-08-17,2024-08-14,HAR,250,27,0.108,0.0,0.160620988804833,230-244,too_few[230-244]
2023-08-17,2024-08-14,GARCH_t,250,11,0.044,0.0,0.040121641262709784,230-244,too_few[230-244]
2023-08-17,2024-08-14,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-08-18,2024-08-15,HAR,250,27,0.108,0.0,0.160620988804833,230-244,too_few[230-244]
2023-08-18,2024-08-15,GARCH_t,250,11,0.044,0.0,0.040121641262709784,230-244,too_few[230-244]
2023-08-18,2024-08-15,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-08-21,2024-08-16,HAR,250,27,0.108,0.0,0.160620988804833,230-244,too_few[230-244]
2023-08-21,2024-08-16,GARCH_t,250,11,0.044,0.0,0.040121641262709784,230-244,too_few[230-244]
2023-08-21,2024-08-16,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-08-22,2024-08-19,HAR,250,27,0.108,0.0,0.160620988804833,230-244,too_few[230-244]
2023-08-22,2024-08-19,GARCH_t,250,11,0.044,0.0,0.040121641262709784,230-244,too_few[230-244]
2023-08-22,2024-08-19,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-08-23,2024-08-20,HAR,250,27,0.108,0.0,0.160620988804833,230-244,too_few[230-244]
2023-08-23,2024-08-20,GARCH_t,250,11,0.044,0.0,0.040121641262709784,230-244,too_few[230-244]
2023-08-23,2024-08-20,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-08-24,2024-08-21,HAR,250,27,0.108,0.0,0.13778660807875576,230-244,too_few[230-244]
2023-08-24,2024-08-21,GARCH_t,250,11,0.044,0.0,0.040121641262709784,230-244,too_few[230-244]
2023-08-24,2024-08-21,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-08-25,2024-08-22,HAR,250,26,0.104,0.0,0.11778221716389248,230-244,too_few[230-244]
2023-08-25,2024-08-22,GARCH_t,250,11,0.044,0.0,0.040121641262709784,230-244,too_few[230-244]
2023-08-25,2024-08-22,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-08-28,2024-08-23,HAR,250,26,0.104,0.0,0.11778221716389248,230-244,too_few[230-244]
2023-08-28,2024-08-23,GARCH_t,250,11,0.044,0.0,0.040121641262709784,230-244,too_few[230-244]
2023-08-28,2024-08-23,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-08-29,2024-08-26,HAR,250,26,0.104,0.0,0.11778221716389248,230-244,too_few[230-244]
2023-08-29,2024-08-26,GARCH_t,250,11,0.044,0.0,0.040121641262709784,230-244,too_few[230-244]
2023-08-29,2024-08-26,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-08-30,2024-08-27,HAR,250,26,0.104,0.0,0.11778221716389248,230-244,too_few[230-244]
2023-08-30,2024-08-27,GARCH_t,250,11,0.044,0.0,0.040121641262709784,230-244,too_few[230-244]
2023-08-30,2024-08-27,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-08-31,2024-08-28,HAR,250,26,0.104,0.0,0.11778221716389248,230-244,too_few[230-244]
2023-08-31,2024-08-28,GARCH_t,250,11,0.044,0.0,0.040121641262709784,230-244,too_few[230-244]
2023-08-31,2024-08-28,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-09-01,2024-08-29,HAR,250,26,0.104,0.0,0.11778221716389248,230-244,too_few[230-244]
2023-09-01,2024-08-29,GARCH_t,250,11,0.044,0.0,0.040121641262709784,230-244,too_few[230-244]
2023-09-01,2024-08-29,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-09-05,2024-08-30,HAR,250,26,0.104,0.0,0.11778221716389248,230-244,too_few[230-244]
2023-09-05,2024-08-30,GARCH_t,250,11,0.044,0.0,0.040121641262709784,230-244,too_few[230-244]
2023-09-05,2024-08-30,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-09-06,2024-09-03,HAR,250,27,0.108,0.0,0.11778221716389248,230-244,too_few[230-244]
2023-09-06,2024-09-03,GARCH_t,250,12,0.048,0.0,0.049821967627640684,230-244,too_few[230-244]
2023-09-06,2024-09-03,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-09-07,2024-09-04,HAR,250,26,0.104,0.0,0.11778221716389248,230-244,too_few[230-244]
2023-09-07,2024-09-04,GARCH_t,250,12,0.048,0.0,0.06170701214083796,230-244,too_few[230-244]
2023-09-07,2024-09-04,Patch_raw,250,0,0.0,0.0,0.034962313786366606,230-244,too_few[230-244]
2023-09-08,2024-09-05,HAR,250,26,0.104,0.0,0.11778221716389248,230-244,too_few[230-244]
2023-09-08,2024-09-05,GARCH_t,250,12,0.048,0.0,0.06170701214083796,230-244,too_few[230-244]
